Jakarta,Surabaya,Semarang,Cilacap
0.9786993,0.6183928,0.6791237,0.9319649
1.047626,0.7742574,0.6312829,0.9095847
1.086298,0.9830748,0.5531016,0.8916636
1.082504,1.205428,0.4480587,0.8929213
1.032278,1.404802,0.3356473,0.9252379
0.939362,1.556703,0.2508535,0.9943035
0.8125485,1.653224,0.2288459,1.097812
0.6626939,1.704029,0.2848148,1.225321
0.5034195,1.731905,0.404392,1.359841
0.3518362,1.765011,0.5528196,1.480795
0.2276278,1.827285,0.6943923,1.568058
0.1473142,1.930027,0.8074023,1.605635
0.1179054,2.066207,0.8839912,1.584901
0.133875,2.211189,0.920405,1.506499
0.1811203,2.326746,0.9103624,1.380187
0.2447431,2.371681,0.8502786,1.224033
0.3154535,2.312324,0.7510876,1.060228
0.3898904,2.132966,0.6426447,0.9118962
0.4669475,1.84281,0.5626069,0.7985123
0.5440328,1.475861,0.5355904,0.7327202
0.6182851,1.085836,0.5587177,0.7179452
0.6898819,0.7350926,0.6056178,0.7481619
0.7640658,0.4812688,0.6446472,0.8096758
0.8468061,0.3643761,0.6571002,0.8843386
0.9375586,0.3975148,0.6409235,0.9536938
1.02445,0.5643319,0.6013703,1.003515
1.08754,0.8230704,0.5404486,1.026942
1.108234,1.116911,0.4576926,1.026449
1.077973,1.387974,0.3610671,1.012696
1.000158,1.591077,0.2753492,1.002136
0.8851096,1.704553,0.2358189,1.012333
0.7435908,1.733893,0.2690362,1.056939
0.5859074,1.709291,0.3747361,1.141226
0.4252109,1.675119,0.5246325,1.259334
0.2808668,1.676731,0.6784504,1.39437
0.1747505,1.74607,0.8051917,1.521316
0.1221917,1.890808,0.892226,1.612001
0.1234693,2.0904,0.9389625,1.641918
0.1641984,2.299634,0.9445467,1.596264
0.2244992,2.459522,0.904544,1.474638
0.2902104,2.512548,0.820047,1.292162
0.3575417,2.418532,0.708967,1.077459
0.428482,2.167578,0.6052349,0.8669951
0.5033518,1.784529,0.5424109,0.6976461
0.5778182,1.326538,0.5333905,0.597985
0.6474782,0.8704981,0.5629726,0.5820826
0.7144199,0.4971101,0.5993336,0.6461715
0.787121,0.2714273,0.6155743,0.7694
0.8726126,0.2286162,0.6029739,0.918839
0.9661813,0.3653969,0.5678735,1.05753
1.049001,0.6414812,0.5182721,1.153665
1.096694,0.9897529,0.4557973,1.188784
1.092576,1.333146,0.3809822,1.162246
1.035643,1.6037,0.305585,1.091572
0.9370611,1.759008,0.2568012,1.008045
0.8106474,1.791647,0.2655468,0.9479947
0.6661318,1.729715,0.3460245,0.9430697
0.5116639,1.627362,0.4835535,1.010602
0.3608625,1.549112,0.6414282,1.148033
0.2354168,1.549951,0.7816448,1.331936
0.1576361,1.659626,0.8826575,1.522516
0.1377684,1.87193,0.9415745,1.673063
0.1671345,2.144801,0.9621395,1.741539
0.2237075,2.409817,0.9439085,1.70149
0.2863252,2.589513,0.883399,1.550049
0.3461014,2.618053,0.7860135,1.310029
0.4061556,2.459449,0.6745884,1.02575
0.4720025,2.119263,0.582801,0.7533618
0.5424526,1.645882,0.5361919,0.5476557
0.6104207,1.120862,0.5356158,0.4492158
0.6715819,0.6414411,0.55796,0.4743686
0.7313347,0.2967981,0.5732226,0.6105457
0.8011625,0.1482937,0.5642315,0.8199888
0.886331,0.2143994,0.5328186,1.048464
0.9758996,0.4670251,0.4902159,1.239277
1.045006,0.8389655,0.4434973,1.347251
1.068969,1.240906,0.3919627,1.350687
1.037851,1.584306,0.3366014,1.25692
0.9597016,1.8027,0.2914467,1.100378
0.8514226,1.86806,0.2826402,0.9338358
0.7262453,1.796487,0.3330082,0.8141179
0.5902789,1.642066,0.4438848,0.7868974
0.4495655,1.481218,0.5905516,0.8736226
0.3191016,1.390196,0.7355424,1.064575
0.222223,1.423846,0.8494333,1.319997
0.1785783,1.598604,0.9221337,1.579288
0.1904943,1.886774,0.9577059,1.775801
0.2401803,2.22196,0.9605664,1.853951
0.3017501,2.515577,0.9282589,1.7841
0.3577084,2.680149,0.8577101,1.571295
0.4072998,2.651955,0.7577651,1.255429
0.4595233,2.409981,0.6532612,0.9024839
0.5198969,1.982698,0.5739286,0.5889786
0.5835851,1.444001,0.5355906,0.3834137
0.6411157,0.8963313,0.530336,0.3292089
0.6902472,0.4466901,0.5338027,0.4337176
0.7405402,0.1817403,0.524035,0.6661852
0.8047137,0.1465779,0.4955005,0.9653687
0.8838579,0.3346569,0.4577652,1.254924
0.9603765,0.6899928,0.4222724,1.462526
1.006681,1.121734,0.3916419,1.538698
1.002691,1.52759,0.3616841,1.46975
0.9482466,1.819018,0.33333,1.280808
0.8594759,1.94349,0.3209044,1.02993
0.7547792,1.89639,0.3463788,0.7926126
0.6430572,1.720956,0.4230172,0.6420901
0.5256642,1.494666,0.5422109,0.6295527
0.4076317,1.308134,0.6760336,0.7697155
0.305789,1.239004,0.7935644,1.036125
0.2433463,1.33029,0.8773284,1.366616
0.2343609,1.57761,0.9269691,1.678652
0.271799,1.928782,0.949003,1.89022
0.3313735,2.296622,0.9446333,1.940928
0.3880835,2.581107,0.9079985,1.808725
0.4324079,2.695465,0.836208,1.516049
0.4716088,2.589884,0.7401746,1.125858
0.5174585,2.265355,0.6438628,0.7263028
0.5719855,1.776047,0.570835,0.409512
0.6257723,1.216592,0.5289293,0.248035
0.6687256,0.7007248,0.5070226,0.2771495
0.7025566,0.3333808,0.4862153,0.4852187
0.7405868,0.1856374,0.4560473,0.8169002
0.7946181,0.2779047,0.4209608,1.186618
0.860005,0.5751976,0.3930506,1.50058
0.9144785,0.9973863,0.3790297,1.680664
0.9321292,1.439161,0.3748445,1.684299
0.9018731,1.796819,0.3726118,1.515578
0.8334764,1.994936,0.3726681,1.224454
0.7476846,2.003656,0.3876035,0.8934114
0.6595099,1.845853,0.4335615,0.6163581
0.5712296,1.588691,0.5156975,0.4736348
0.4798438,1.325529,0.6211322,0.5109638
0.3908543,1.149443,0.7260436,0.7266235
0.3226265,1.128086,0.8107885,1.071061
0.2958805,1.284658,0.8694633,1.45895
0.3168444,1.590795,0.9068825,1.790689
0.3702466,1.973771,0.9268817,1.978075
0.4293676,2.333923,0.9248218,1.967278
0.4751748,2.57157,0.8911455,1.753267
0.5073531,2.612408,0.8231097,1.382248
0.5390354,2.428166,0.7320649,0.9405125
0.5802708,2.04489,0.6392249,0.5333596
0.627399,1.537396,0.5622892,0.2583799
0.6671068,1.012255,0.5053637,0.1810673
0.6912902,0.5812994,0.4603998,0.3179011
0.7065782,0.334807,0.4187129,0.6321067
0.7288268,0.3193684,0.3808575,1.042738
0.766715,0.5269804,0.3564704,1.44522
0.8103636,0.8982406,0.3541492,1.738237
0.8363145,1.33723,0.3723024,1.849155
0.8251054,1.736829,0.3996381,1.752962
0.7763081,2.005181,0.4250621,1.478508
0.7072719,2.088778,0.4477314,1.101105
0.6381166,1.984608,0.4774454,0.7230579
0.5768472,1.73984,0.5249342,0.4467856
0.5182973,1.437952,0.5913747,0.3488892
0.4571331,1.175919,0.6662032,0.4590875
0.4004014,1.037945,0.735485,0.7527632
0.3668826,1.072982,0.7917399,1.156581
0.3723953,1.281288,0.8367799,1.567084
0.4149242,1.614435,0.8745887,1.87737
0.4739902,1.987064,0.9024032,2.004485
0.5254309,2.299951,0.9087449,1.911251
0.5589097,2.464834,0.8811697,1.616276
0.5823407,2.428813,0.8169654,1.189789
0.6102405,2.187538,0.7268262,0.7362231
0.6473486,1.787958,0.6288141,0.3676352
0.6836192,1.316648,0.5376042,0.1755583
0.7044146,0.8785427,0.4589478,0.2074615
0.7058249,0.5713875,0.3931576,0.4545709
0.6994858,0.4611169,0.3425436,0.8540315
0.7017329,0.5664708,0.3148816,1.304741
0.7172915,0.8545407,0.3183194,1.693299
0.7331815,1.249795,0.3531347,1.922567
0.7290741,1.654065,0.4079195,1.936592
0.6950177,1.970539,0.4650867,1.734654
0.6401206,2.128957,0.5113537,1.371433
0.5847104,2.101516,0.5445657,0.9425924
0.5432978,1.909616,0.5717568,0.5602674
0.5147772,1.616453,0.6010083,0.3241284
0.4882264,1.30974,0.6351115,0.2955333
0.4581464,1.078236,0.6717074,0.4819592
0.4335959,0.9885923,0.7087968,0.8349488
0.4318903,1.0678,0.7482182,1.26247
0.4625625,1.29636,0.793322,1.652961
0.5169564,1.614062,0.8421106,1.903781
0.5735171,1.935788,0.8831587,1.948135
0.614532,2.173623,0.8991446,1.77205
0.6386838,2.260419,0.8760797,1.418512
0.6584793,2.166666,0.8113126,0.9762661
0.6851389,1.909032,0.714645,0.5576285
0.7160844,1.545715,0.6023907,0.2694971
0.7364738,1.162089,0.4905447,0.1861126
0.7334435,0.8492292,0.3915234,0.3300907
0.7088093,0.6808467,0.3159755,0.6664049
0.6780128,0.6954933,0.2743814,1.111596
0.6563186,0.8867159,0.2751435,1.554616
0.644958,1.205747,0.319085,1.885285
0.6312217,1.573849,0.3953664,2.022139
0.6015681,1.902627,0.4837426,1.932928
0.5559085,2.115982,0.5625153,1.642602
0.5093282,2.168414,0.6172606,1.226346
0.4794999,2.056097,0.6449695,0.790541
0.4720284,1.816074,0.6515559,0.4450754
0.477196,1.515815,0.6468726,0.275422
0.4810798,1.23547,0.6406035,0.3211504
0.4800017,1.046619,0.6416896,0.5659129
0.4843667,0.9947855,0.6581823,0.9425882
0.5083985,1.087734,0.6955166,1.350437
0.5553873,1.295175,0.7523198,1.681664
0.6130733,1.556823,0.8173719,1.849227
0.6629146,1.799459,0.8713792,1.80894
0.6953732,1.955684,0.8934393,1.571338
0.7157555,1.981812,0.8694372,1.198226
0.7362317,1.869016,0.797093,0.7870167
0.7614116,1.645254,0.6859511,0.445554
0.781589,1.367794,0.5538387,0.2641648
0.7804072,1.108266,0.4222393,0.2928164
0.7495537,0.934423,0.3130315,0.5279595
0.6967344,0.8928331,0.2453155,0.9138461
0.6396567,0.997013,0.2318688,1.356244
0.5914869,1.224989,0.2750009,1.746722
0.5521624,1.523986,0.3641135,1.989801
0.5124237,1.824881,0.4778636,2.027123
0.4672639,2.058556,0.5898952,1.851626
0.4240754,2.173318,0.6769764,1.508796
0.3986758,2.146637,0.7247163,1.084868
0.4015287,1.989685,0.7304063,0.6844668
0.4284451,1.743735,0.7020368,0.4039506
0.4636985,1.468738,0.6555954,0.3074386
0.4935446,1.228121,0.6111953,0.4109394
0.5169953,1.072988,0.5882186,0.6795908
0.5446463,1.030206,0.5997478,1.036874
0.5865302,1.097294,0.6479336,1.385669
0.6414367,1.244059,0.7222916,1.632891
0.6969236,1.422431,0.8024197,1.714143
0.7403968,1.57919,0.8637915,1.609368
0.7692483,1.670755,0.8849055,1.348276
0.791295,1.673437,0.8526088,1.001658
0.8139449,1.589808,0.765655,0.6633498
0.8340153,1.447204,0.6352358,0.4253385
0.8372729,1.289528,0.4840166,0.3542796
0.8094934,1.165943,0.3419668,0.4744129
0.7486081,1.117397,0.2395473,0.7613083
0.6673062,1.166317,0.1993119,1.148054
0.5837394,1.310672,0.2291451,1.542469
0.5096467,1.524411,0.320131,1.849991
0.4458523,1.763943,0.4499536,1.997622
0.3892056,1.978442,0.589614,1.951481
0.3419679,2.122438,0.7106618,1.725118
0.3148386,2.165897,0.7903609,1.375096
0.3189226,2.100586,0.8158236,0.9862551
0.3553659,1.941614,0.7864928,0.6503194
0.4118011,1.7225,0.7159637,0.4426514
0.4703731,1.486926,0.6297162,0.4043501
0.5198917,1.278192,0.558473,0.5326655
0.5619232,1.129701,0.5277571,0.7831663
0.6058023,1.058251,0.5487167,1.0825
0.6576563,1.062016,0.6147778,1.347505
0.7142635,1.122724,0.7052824,1.507456
0.7662394,1.212337,0.7932944,1.521533
0.8069986,1.30076,0.8531446,1.38923
0.8380148,1.364172,0.8649857,1.14965
0.8645554,1.390284,0.8178013,0.8706081
0.8870127,1.381131,0.7121298,0.6309574
0.8957394,1.351078,0.5633614,0.4997205
0.8759804,1.322514,0.4015378,0.5185489
0.8186967,1.318708,0.2651995,0.6909118
0.7281886,1.357625,0.1892891,0.9811626
0.6203046,1.446536,0.1927114,1.323751
0.5127742,1.579934,0.2725206,1.63963
0.4170524,1.740252,0.4069163,1.855847
0.337329,1.901797,0.5646595,1.923248
0.2765134,2.036127,0.7139403,1.828345
0.2411077,2.118046,0.8275339,1.595601
0.2396121,2.130871,0.8853029,1.280662
0.2752066,2.06961,0.8767269,0.9560501
0.3400209,1.941103,0.8060651,0.692998
0.4174671,1.763016,0.6952164,0.5444682
0.4910961,1.559274,0.5801309,0.5327102
0.5534573,1.356464,0.4987744,0.6454931
0.6075421,1.178343,0.476159,0.8407405
0.6604762,1.042977,0.5152598,1.05846
0.7159375,0.9603174,0.5983085,1.236964
0.7713556,0.9319167,0.6967926,1.328621
0.8218741,0.9520056,0.7819501,1.311895
0.8650849,1.009629,0.8307728,1.195989
0.9018847,1.09166,0.8267176,1.017539
0.9318039,1.185181,0.7612144,0.8306196
0.9481399,1.279749,0.6380216,0.6921531
0.9385595,1.368985,0.4786227,0.6470662
0.8917124,1.450689,0.3212743,0.7166354
0.8051629,1.526674,0.209933,0.8933321
0.6884048,1.600686,0.1774979,1.142386
0.5584332,1.677772,0.2326624,1.410821
0.4326404,1.760852,0.3585807,1.639838
0.323726,1.849896,0.5228571,1.779669
0.2402593,1.940243,0.6904873,1.800863
0.1891081,2.022424,0.8317801,1.700507
0.1763165,2.083291,0.9234871,1.502573
0.2039811,2.107918,0.9486774,1.250883
0.2664544,2.082519,0.9007096,0.9985431
0.3501823,1.998086,0.7905771,0.7949564
0.4385508,1.852996,0.6498652,0.674727
0.5192025,1.655375,0.5226368,0.6508222
0.5879494,1.423087,0.4481919,0.712651
0.647707,1.18183,0.4443202,0.8308619
0.7036246,0.9618589,0.5019516,0.9655867
0.7587762,0.7924676,0.5936203,1.077409
0.8134596,0.6967092,0.6878202,1.137236
0.8664202,0.6867826,0.7592638,1.132918
0.9159033,0.7614353,0.7899806,1.071858
0.9583223,0.9059404,0.7672451,0.9777852
0.9862698,1.094965,0.6850398,0.8843036
0.9889385,1.297813,0.5515803,0.8254129
0.9555683,1.484975,0.3953519,0.8269167
0.8811177,1.634414,0.2607162,0.8997044
0.7693049,1.735771,0.1916572,1.0369
0.6325198,1.791955,0.2121022,1.215551
0.4876861,1.817292,0.31631,1.401932
0.3524123,1.832289,0.4746447,1.559366
0.2420395,1.857323,0.6492885,1.656472
0.1683451,1.905085,0.8077877,1.673834
0.1384923,1.976503,0.9262054,1.607923
0.1534177,2.058345,0.9862797,1.471454
0.2068814,2.125946,0.9745268,1.289919
0.2866464,2.148872,0.8892547,1.095602
0.3779152,2.099372,0.7494021,0.9207535
0.4679631,1.960808,0.5949059,0.791118
0.5488797,1.733952,0.4732484,0.7211539
0.6184684,1.439573,0.4181766,0.7122848
0.6784561,1.116545,0.4353298,0.7539719
0.7330621,0.8142267,0.5036967,0.8271833
0.7868196,0.5827435,0.5908388,0.9096449
0.8431532,0.4618331,0.6684782,0.9807819
0.9019827,0.4717983,0.7184539,1.026726
0.958167,0.6082985,0.7288032,1.042432
1.001557,0.8433142,0.6897372,1.032642
1.01968,1.13118,0.5979792,1.009635
1.001809,1.419207,0.4667255,0.9900358
0.9429094,1.659506,0.3304038,0.990446
0.8445992,1.820282,0.2353718,1.023056
0.7149846,1.892311,0.218936,1.092472
0.5667841,1.889902,0.2910074,1.194144
0.4166626,1.845575,0.4309505,1.31475
0.28324,1.80007,0.601274,1.43438
0.1843988,1.790017,0.7657481,1.530604
0.1324631,1.836886,0.8993684,1.582724
0.1304834,1.939275,0.9856891,1.57629
0.1714361,2.072675,1.010882,1.506422
0.2416997,2.194324,0.9648591,1.379063
0.3267293,2.255124,0.8513301,1.211333
0.4151752,2.21276,0.6967303,1.027449
0.4997649,2.04441,0.5459807,0.8554712
0.576228,1.755764,0.4436356,0.721396
0.642157,1.381696,0.4123325,0.6444827
0.6983186,0.9809412,0.4440037,0.6332591
0.7493286,0.6234868,0.5098293,0.6837998
0.8025558,0.3749709,0.5789008,0.7808782
0.8630432,0.281437,0.6314672,0.9011657
0.9284651,0.3579685,0.6580233,1.018399
0.9874878,0.5853682,0.6513991,1.109473
1.023966,0.9142484,0.6035754,1.159515
1.024248,1.277013,0.5137305,1.165637
0.9824687,1.603786,0.3996237,1.137108
0.9009569,1.839183,0.2988997,1.093246
0.7867911,1.955154,0.2541367,1.058195
0.6491825,1.9561,0.2904826,1.054465
0.4999613,1.876648,0.4019274,1.096477
0.355473,1.770134,0.5569604,1.185824
0.2361504,1.693506,0.7172153,1.309736
0.1606614,1.690371,0.8545972,1.443071
0.1382262,1.77791,0.9541758,1.55356
0.1642019,1.941174,1.00633,1.609683
0.2233454,2.135855,1.000173,1.588537
0.2983609,2.299595,0.9284907,1.482619
0.3773552,2.368682,0.8003371,1.302704
0.4554103,2.295655,0.6475175,1.076952
0.5303938,2.064471,0.5147966,0.8454391
0.5992119,1.696228,0.4379836,0.6516553
0.6582021,1.247586,0.4257676,0.5322968
0.707724,0.798077,0.4592906,0.5088037
0.7546314,0.4329083,0.5081682,0.5822076
0.8086579,0.2223477,0.5496834,0.7323707
0.874022,0.2050715,0.5751968,0.922725
0.9428817,0.3789583,0.5829264,1.108937
0.9971621,0.7014985,0.5679269,1.249722
1.017932,1.100328,0.5225123,1.317098
0.9952302,1.491046,0.4478749,1.303223
0.9311602,1.79771,0.3647622,1.222357
0.834808,1.971101,0.3097621,1.107259
0.7156083,1.999623,0.3164227,1.000226
0.5811852,1.910924,0.3947501,0.9421782
0.4416636,1.76173,0.5253085,0.9602043
0.314016,1.622719,0.6723536,1.060976
0.2198258,1.556804,0.8042596,1.227002
0.1759359,1.602044,0.904969,1.42002
0.1846256,1.759553,0.9694226,1.59037
0.2322843,1.992483,0.9922039,1.689279
0.298066,2.23492,0.9635441,1.681919
0.3659484,2.409204,0.878601,1.557114
0.4309036,2.447108,0.7505804,1.331498
0.4948508,2.308992,0.613202,1.047049
0.5586294,1.996298,0.5058048,0.761529
0.6178393,1.553709,0.4518921,0.5350617
0.6673302,1.060008,0.4472543,0.4155917
0.7085721,0.6107654,0.4679046,0.4270771
0.7514685,0.2945804,0.4893107,0.5627115
0.8067102,0.1728393,0.5009924,0.7872678
0.8744707,0.264365,0.5050982,1.044993
0.9399397,0.5412103,0.5041002,1.273891
0.9803286,0.9358953,0.4924557,1.420964
0.9786545,1.358218,0.4616105,1.455743
0.9328559,1.718195,0.4139604,1.378214
0.8534485,1.947539,0.3706691,1.218361
0.7536188,2.016154,0.3628497,1.028535
0.6412695,1.938317,0.4115847,0.8693018
0.5207957,1.766854,0.5125324,0.7934188
0.4010908,1.577698,0.6386896,0.8312607
0.3001275,1.44787,0.7580058,0.9818348
0.2391355,1.434209,0.8511096,1.212321
0.2296314,1.556688,0.914555,1.46556
0.2648789,1.792223,0.9501432,1.674459
0.323525,2.08006,0.9533296,1.779293
0.3837971,2.337183,0.9138822,1.743718
0.4357751,2.48113,0.8285636,1.565071
0.4830659,2.451538,0.7129157,1.276255
0.5326974,2.228435,0.5984504,0.9385623
0.5850216,1.838556,0.5153729,0.6269023
0.6329524,1.351298,0.4743217,0.4116788
0.670708,0.8623234,0.4629695,0.3408219
0.7025477,0.4709242,0.4594068,0.4277863
0.7411433,0.2561898,0.4504359,0.6478984
0.7956136,0.2574038,0.4384681,0.9445108
0.8600168,0.4648978,0.432957,1.243227
0.9132002,0.8230123,0.4364115,1.470663
0.9319071,1.244312,0.4401072,1.573329
0.9057734,1.632177,0.4338099,1.531396
0.8426117,1.904428,0.4200234,1.363308
0.7592819,2.014012,0.4174099,1.121328
0.6687276,1.95913,0.4483689,0.8772834
0.5742996,1.782643,0.5210926,0.703914
0.4768262,1.558569,0.6214301,0.6552737
0.3850237,1.371392,0.722394,0.7518497
0.3176468,1.292319,0.8023535,0.974742
0.2930344,1.359295,0.8560151,1.269685
0.3148856,1.56627,0.8898072,1.560735
0.3672124,1.863791,0.9077836,1.769805
0.4248204,2.172003,0.9031645,1.836924
0.4699755,2.401414,0.8642462,1.73685
0.5022669,2.476918,0.7887113,1.485807
0.532705,2.35875,0.6920437,1.1388
0.5698735,2.05373,0.6002753,0.7758615
0.6107683,1.615766,0.5330643,0.4825095
0.6454742,1.13276,0.4913795,0.3278913
0.6694183,0.7061391,0.4614111,0.347207
0.6906868,0.4255122,0.4297254,0.5326361
0.7233126,0.3467982,0.3965181,0.8352791
0.7725362,0.4789258,0.37421,1.177509
0.8256537,0.7815409,0.3741796,1.472785
0.8583511,1.176766,0.394793,1.648032
0.8515509,1.568051,0.4227345,1.662192
0.8050406,1.86577,0.4458891,1.516693
0.735311,2.00942,0.4656119,1.255459
0.6614635,1.981734,0.4956006,0.9525945
0.5917522,1.812322,0.5486135,0.6934399
0.5236821,1.567843,0.6228912,0.5516407
0.4554411,1.333716,0.7013364,0.5698886
0.3965864,1.190079,0.7641764,0.7481612
0.3655194,1.189896,0.8035464,1.043274
0.3752604,1.344266,0.8262657,1.379734
0.420354,1.618776,0.8433759,1.669257
0.4781577,1.942898,0.8564203,1.83368
0.5244451,2.227645,0.8545082,1.825673
0.5499772,2.389999,0.8241838,1.64136
0.5637675,2.374617,0.7633999,1.322157
0.581165,2.169646,0.685314,0.9444929
0.6080241,1.810713,0.6090069,0.6006851
0.6366222,1.372412,0.5452196,0.375123
0.6555191,0.9507516,0.4909777,0.3229643
0.6634834,0.6386371,0.4373939,0.4556451
0.6723905,0.5030695,0.3831567,0.7379443
0.695752,0.5685878,0.3398518,1.09692
0.73339,0.8112196,0.3242202,1.440586
0.7674459,1.165824,0.3439209,1.681938
0.7747244,1.542281,0.3905262,1.760862
0.7446671,1.849476,0.4460095,1.660015
0.6874876,2.017887,0.4965523,1.408963
0.624861,2.017177,0.5413421,1.076474
0.5728699,1.862797,0.5883097,0.7525667
0.5324042,1.61075,0.642206,0.5245431
0.4952865,1.341892,0.6969083,0.4546962
0.4590561,1.139805,0.7394,0.5632394
0.4344813,1.068014,0.7618955,0.8232911
0.4379385,1.153125,0.7693968,1.167573
0.4752389,1.377187,0.7756781,1.505783
0.5327486,1.683142,0.7902833,1.748439
0.5853425,1.988929,0.8090001,1.829965
0.6145411,2.210108,0.8162788,1.726244
0.6213,2.281766,0.7974854,1.461135
0.6216602,2.176482,0.7501214,1.100658
0.6304421,1.911434,0.683966,0.7361123
0.647902,1.545106,0.6118547,0.4604072
0.6618285,1.162361,0.539825,0.3442307
0.6618731,0.8527759,0.4671157,0.4176097
0.6515668,0.6884494,0.3944205,0.6619893
0.6456803,0.705149,0.331765,1.014949
0.6552619,0.8940408,0.2969325,1.386214
0.6748058,1.204229,0.3041632,1.681124
0.6846532,1.555686,0.3532422,1.824789
0.6670939,1.860993,0.4282767,1.781578
0.6220663,2.046475,0.5075366,1.564144
0.567631,2.071948,0.576167,1.230095
0.5254457,1.93934,0.6309114,0.86689
0.5042415,1.692135,0.6749731,0.5688421
0.4966451,1.402565,0.7092741,0.4130045
0.490993,1.152252,0.7297859,0.4387374
0.4859601,1.010963,0.7329674,0.6378249
0.493229,1.017377,0.7234487,0.956705
0.525264,1.170012,0.7146111,1.310304
0.5802962,1.427241,0.7203506,1.604831
0.6394986,1.719109,0.7439295,1.762004
0.6798636,1.965858,0.7739941,1.739806
0.6918149,2.099135,0.7914411,1.543357
0.6851571,2.080433,0.7813916,1.223887
0.6784566,1.910755,0.7406857,0.8651798
0.6816474,1.631232,0.6761565,0.5619843
0.6883103,1.311912,0.5970923,0.3952391
0.6839978,1.033789,0.5104558,0.4107427
0.6620763,0.8679862,0.4224628,0.607348
0.6313636,0.8569175,0.3441125,0.936754
0.6078691,1.004074,0.2923749,1.316306
0.599198,1.272526,0.2839461,1.649826
0.5962128,1.595172,0.3251031,1.852701
0.5814506,1.891791,0.4058874,1.873569
0.545776,2.089565,0.5042449,1.707458
0.4984505,2.141659,0.5968297,1.397027
0.4607491,2.038584,0.6684974,1.021153
0.4488633,1.810111,0.7145711,0.6747129
0.4619891,1.516932,0.7363435,0.4439342
0.4860071,1.234219,0.7364496,0.3841612
0.5085765,1.032438,0.7183323,0.5059859
0.5307937,0.9587713,0.6897467,0.7726651
0.5640767,1.025969,0.6641518,1.110529
0.6159257,1.209235,0.6564664,1.42808
0.6783335,1.454091,0.6744878,1.640429
0.7312455,1.690949,0.7126223,1.691494
0.7575736,1.85421,0.7535954,1.568506
0.7569837,1.899492,0.7767602,1.305556
0.744398,1.815351,0.7680858,0.9742041
0.735739,1.626093,0.72429,0.6648574
0.7335039,1.385044,0.6510013,0.4629976
0.7258214,1.160293,0.5584746,0.4264203
